"TIME","GEO","NRG_BAL","INDIC_NRG","Value","Flag and Footnotes"
"2005M07","Cyprus","Imports","Volume - thousand barrels",":",""
"2005M07","Cyprus","Imports","Average price - USD per barrel",":",""
"2005M07","Latvia","Imports","Volume - thousand barrels",":",""
"2005M07","Latvia","Imports","Average price - USD per barrel",":",""
"2005M07","Lithuania","Imports","Volume - thousand barrels","5,373.55",""
"2005M07","Lithuania","Imports","Average price - USD per barrel","53.34",""
"2005M07","Luxembourg","Imports","Volume - thousand barrels",":",""
"2005M07","Luxembourg","Imports","Average price - USD per barrel",":",""
"2005M07","Hungary","Imports","Volume - thousand barrels","3,831.97",""
"2005M07","Hungary","Imports","Average price - USD per barrel","54.45",""
"2005M07","Malta","Imports","Volume - thousand barrels",":",""
"2005M07","Malta","Imports","Average price - USD per barrel",":",""
"2005M07","Netherlands","Imports","Volume - thousand barrels","27,800.00",""
"2005M07","Netherlands","Imports","Average price - USD per barrel","54.62",""
"2005M07","Austria","Imports","Volume - thousand barrels","4,841.00",""
"2005M07","Austria","Imports","Average price - USD per barrel","54.82",""
"2005M07","Poland","Imports","Volume - thousand barrels","11,140.17",""
"2005M07","Poland","Imports","Average price - USD per barrel","53.93",""
"2005M07","Portugal","Imports","Volume - thousand barrels","8,792.59",""
"2005M07","Portugal","Imports","Average price - USD per barrel","54.83",""
"2005M07","Romania","Imports","Volume - thousand barrels","0.00",""
"2005M07","Romania","Imports","Average price - USD per barrel",":","z"
"2005M07","Slovenia","Imports","Volume - thousand barrels",":",""
"2005M07","Slovenia","Imports","Average price - USD per barrel",":",""
"2005M07","Slovakia","Imports","Volume - thousand barrels","2,757.90",""
"2005M07","Slovakia","Imports","Average price - USD per barrel","53.87",""
"2005M07","Finland","Imports","Volume - thousand barrels","5,602.97",""
"2005M07","Finland","Imports","Average price - USD per barrel","54.80",""
"2005M07","Sweden","Imports","Volume - thousand barrels","13,336.00",""
"2005M07","Sweden","Imports","Average price - USD per barrel","56.00",""
"2005M07","Norway","Imports","Volume - thousand barrels",":",""
"2005M07","Norway","Imports","Average price - USD per barrel",":",""
"2005M07","United Kingdom","Imports","Volume - thousand barrels","33,759.25",""
"2005M07","United Kingdom","Imports","Average price - USD per barrel","57.40",""
"2005M07","Montenegro","Imports","Volume - thousand barrels",":",""
"2005M07","Montenegro","Imports","Average price - USD per barrel",":",""
"2005M07","Türkiye","Imports","Volume - thousand barrels",":",""
"2005M07","Türkiye","Imports","Average price - USD per barrel",":",""
"2005M07","Moldova","Imports","Volume - thousand barrels",":",""
"2005M07","Moldova","Imports","Average price - USD per barrel",":",""
"2005M08","European Union - 27 countries (from 2020)","Imports","Volume - thousand barrels",":",""
"2005M08","European Union - 27 countries (from 2020)","Imports","Average price - USD per barrel",":",""
"2005M08","Belgium","Imports","Volume - thousand barrels","22,196.00",""
"2005M08","Belgium","Imports","Average price - USD per barrel","57.43",""
"2005M08","Bulgaria","Imports","Volume - thousand barrels","0.00",""
"2005M08","Bulgaria","Imports","Average price - USD per barrel",":","z"
"2005M08","Czechia","Imports","Volume - thousand barrels","5,248.61",""
"2005M08","Czechia","Imports","Average price - USD per barrel","58.21",""
"2005M08","Denmark","Imports","Volume - thousand barrels","1,525.00",""
"2005M08","Denmark","Imports","Average price - USD per barrel","64.60",""
"2005M08","Germany (until 1990 former territory of the FRG)","Imports","Volume - thousand barrels","75,844.00",""
"2005M08","Germany (until 1990 former territory of the FRG)","Imports","Average price - USD per barrel","60.90",""
"2005M08","Estonia","Imports","Volume - thousand barrels",":",""
"2005M08","Estonia","Imports","Average price - USD per barrel",":",""
"2005M08","Ireland","Imports","Volume - thousand barrels","1,841.09",""
"2005M08","Ireland","Imports","Average price - USD per barrel","65.41",""
"2005M08","Greece","Imports","Volume - thousand barrels","13,533.00",""
"2005M08","Greece","Imports","Average price - USD per barrel","57.74",""
"2005M08","Spain","Imports","Volume - thousand barrels","36,378.62",""
"2005M08","Spain","Imports","Average price - USD per barrel","58.05",""
"2005M08","France","Imports","Volume - thousand barrels","54,323.47",""
"2005M08","France","Imports","Average price - USD per barrel","61.12",""
"2005M08","Croatia","Imports","Volume - thousand barrels",":",""
"2005M08","Croatia","Imports","Average price - USD per barrel",":",""
"2005M08","Italy","Imports","Volume - thousand barrels","52,976.13",""
"2005M08","Italy","Imports","Average price - USD per barrel","59.69",""
"2005M08","Cyprus","Imports","Volume - thousand barrels",":",""
"2005M08","Cyprus","Imports","Average price - USD per barrel",":",""
"2005M08","Latvia","Imports","Volume - thousand barrels",":",""
"2005M08","Latvia","Imports","Average price - USD per barrel",":",""
"2005M08","Lithuania","Imports","Volume - thousand barrels","5,130.79",""
"2005M08","Lithuania","Imports","Average price - USD per barrel","57.46",""
"2005M08","Luxembourg","Imports","Volume - thousand barrels",":",""
"2005M08","Luxembourg","Imports","Average price - USD per barrel",":",""
"2005M08","Hungary","Imports","Volume - thousand barrels","4,021.47",""
"2005M08","Hungary","Imports","Average price - USD per barrel","57.69",""
"2005M08","Malta","Imports","Volume - thousand barrels",":",""
"2005M08","Malta","Imports","Average price - USD per barrel",":",""
"2005M08","Netherlands","Imports","Volume - thousand barrels","33,154.00",""
"2005M08","Netherlands","Imports","Average price - USD per barrel","59.63",""
"2005M08","Austria","Imports","Volume - thousand barrels","4,170.00",""
"2005M08","Austria","Imports","Average price - USD per barrel","57.88",""
"2005M08","Poland","Imports","Volume - thousand barrels","10,797.72",""
"2005M08","Poland","Imports","Average price - USD per barrel","57.77",""
"2005M08","Portugal","Imports","Volume - thousand barrels","6,586.25",""
"2005M08","Portugal","Imports","Average price - USD per barrel","61.93",""
"2005M08","Romania","Imports","Volume - thousand barrels","0.00",""
"2005M08","Romania","Imports","Average price - USD per barrel",":","z"
"2005M08","Slovenia","Imports","Volume - thousand barrels",":",""
"2005M08","Slovenia","Imports","Average price - USD per barrel",":",""
"2005M08","Slovakia","Imports","Volume - thousand barrels","3,142.66",""
"2005M08","Slovakia","Imports","Average price - USD per barrel","57.88",""
"2005M08","Finland","Imports","Volume - thousand barrels","5,064.92",""
"2005M08","Finland","Imports","Average price - USD per barrel","61.24",""
"2005M08","Sweden","Imports","Volume - thousand barrels","11,906.00",""
"2005M08","Sweden","Imports","Average price - USD per barrel","61.17",""
"2005M08","Norway","Imports","Volume - thousand barrels",":",""
"2005M08","Norway","Imports","Average price - USD per barrel",":",""
"2005M08","United Kingdom","Imports","Volume - thousand barrels","33,998.02",""
"2005M08","United Kingdom","Imports","Average price - USD per barrel","63.58",""
"2005M08","Montenegro","Imports","Volume - thousand barrels",":",""
"2005M08","Montenegro","Imports","Average price - USD per barrel",":",""
"2005M08","Türkiye","Imports","Volume - thousand barrels",":",""
"2005M08","Türkiye","Imports","Average price - USD per barrel",":",""
"2005M08","Moldova","Imports","Volume - thousand barrels",":",""
"2005M08","Moldova","Imports","Average price - USD per barrel",":",""
"2005M09","European Union - 27 countries (from 2020)","Imports","Volume - thousand barrels",":",""
"2005M09","European Union - 27 countries (from 2020)","Imports","Average price - USD per barrel",":",""
"2005M09","Belgium","Imports","Volume - thousand barrels","21,244.00",""
"2005M09","Belgium","Imports","Average price - USD per barrel","58.37",""
"2005M09","Bulgaria","Imports","Volume - thousand barrels","0.00",""
"2005M09","Bulgaria","Imports","Average price - USD per barrel",":","z"
"2005M09","Czechia","Imports","Volume - thousand barrels","5,256.63",""
"2005M09","Czechia","Imports","Average price - USD per barrel","59.55",""
"2005M09","Denmark","Imports","Volume - thousand barrels","756.00",""
"2005M09","Denmark","Imports","Average price - USD per barrel","63.55",""
"2005M09","Germany (until 1990 former territory of the FRG)","Imports","Volume - thousand barrels","71,771.00",""
"2005M09","Germany (until 1990 former territory of the FRG)","Imports","Average price - USD per barrel","60.97",""
"2005M09","Estonia","Imports","Volume - thousand barrels",":",""
"2005M09","Estonia","Imports","Average price - USD per barrel",":",""
"2005M09","Ireland","Imports","Volume - thousand barrels","1,876.13",""
"2005M09","Ireland","Imports","Average price - USD per barrel","63.81",""
"2005M09","Greece","Imports","Volume - thousand barrels","10,485.00",""
"2005M09","Greece","Imports","Average price - USD per barrel","59.14",""
"2005M09","Spain","Imports","Volume - thousand barrels","35,939.11",""
"2005M09","Spain","Imports","Average price - USD per barrel","59.30",""
"2005M09","France","Imports","Volume - thousand barrels","49,602.23",""
"2005M09","France","Imports","Average price - USD per barrel","61.45",""
"2005M09","Croatia","Imports","Volume - thousand barrels",":",""
"2005M09","Croatia","Imports","Average price - USD per barrel",":",""
"2005M09","Italy","Imports","Volume - thousand barrels","55,910.27",""
"2005M09","Italy","Imports","Average price - USD per barrel","60.16",""
"2005M09","Cyprus","Imports","Volume - thousand barrels",":",""
"2005M09","Cyprus","Imports","Average price - USD per barrel",":",""
"2005M09","Latvia","Imports","Volume - thousand barrels",":",""
"2005M09","Latvia","Imports","Average price - USD per barrel",":",""
"2005M09","Lithuania","Imports","Volume - thousand barrels","6,577.06",""
"2005M09","Lithuania","Imports","Average price - USD per barrel","56.60",""
"2005M09","Luxembourg","Imports","Volume - thousand barrels",":",""
"2005M09","Luxembourg","Imports","Average price - USD per barrel",":",""
"2005M09","Hungary","Imports","Volume - thousand barrels","4,032.00",""
"2005M09","Hungary","Imports","Average price - USD per barrel","56.86",""
"2005M09","Malta","Imports","Volume - thousand barrels",":",""
"2005M09","Malta","Imports","Average price - USD per barrel",":",""
"2005M09","Netherlands","Imports","Volume - thousand barrels","26,321.00",""
"2005M09","Netherlands","Imports","Average price - USD per barrel","58.72",""
"2005M09","Austria","Imports","Volume - thousand barrels","5,060.00",""
"2005M09","Austria","Imports","Average price - USD per barrel","63.53",""
"2005M09","Poland","Imports","Volume - thousand barrels","11,298.49",""
"2005M09","Poland","Imports","Average price - USD per barrel","57.17",""
"2005M09","Portugal","Imports","Volume - thousand barrels","8,924.59",""
"2005M09","Portugal","Imports","Average price - USD per barrel","61.07",""
"2005M09","Romania","Imports","Volume - thousand barrels","0.00",""
"2005M09","Romania","Imports","Average price - USD per barrel",":","z"
"2005M09","Slovenia","Imports","Volume - thousand barrels",":",""
"2005M09","Slovenia","Imports","Average price - USD per barrel",":",""
"2005M09","Slovakia","Imports","Volume - thousand barrels","3,690.68",""
"2005M09","Slovakia","Imports","Average price - USD per barrel","57.05",""
"2005M09","Finland","Imports","Volume - thousand barrels","4,566.07",""
"2005M09","Finland","Imports","Average price - USD per barrel","58.65",""
"2005M09","Sweden","Imports","Volume - thousand barrels","10,682.00",""
"2005M09","Sweden","Imports","Average price - USD per barrel","58.22",""
"2005M09","Norway","Imports","Volume - thousand barrels",":",""
"2005M09","Norway","Imports","Average price - USD per barrel",":",""
"2005M09","United Kingdom","Imports","Volume - thousand barrels","35,312.03",""
"2005M09","United Kingdom","Imports","Average price - USD per barrel","61.78",""
"2005M09","Montenegro","Imports","Volume - thousand barrels",":",""
"2005M09","Montenegro","Imports","Average price - USD per barrel",":",""
"2005M09","Türkiye","Imports","Volume - thousand barrels",":",""
"2005M09","Türkiye","Imports","Average price - USD per barrel",":",""
"2005M09","Moldova","Imports","Volume - thousand barrels",":",""
"2005M09","Moldova","Imports","Average price - USD per barrel",":",""
"2005M10","European Union - 27 countries (from 2020)","Imports","Volume - thousand barrels",":",""
"2005M10","European Union - 27 countries (from 2020)","Imports","Average price - USD per barrel",":",""
"2005M10","Belgium","Imports","Volume - thousand barrels","20,502.00",""
"2005M10","Belgium","Imports","Average price - USD per barrel","54.56",""
"2005M10","Bulgaria","Imports","Volume - thousand barrels","0.00",""
"2005M10","Bulgaria","Imports","Average price - USD per barrel",":","z"
"2005M10","Czechia","Imports","Volume - thousand barrels","5,316.32",""
"2005M10","Czechia","Imports","Average price - USD per barrel","58.40",""
"2005M10","Denmark","Imports","Volume - thousand barrels","1,819.00",""
"2005M10","Denmark","Imports","Average price - USD per barrel","60.20",""
"2005M10","Germany (until 1990 former territory of the FRG)","Imports","Volume - thousand barrels","73,046.00",""
"2005M10","Germany (until 1990 former territory of the FRG)","Imports","Average price - USD per barrel","57.59",""
"2005M10","Estonia","Imports","Volume - thousand barrels",":",""
"2005M10","Estonia","Imports","Average price - USD per barrel",":",""
"2005M10","Ireland","Imports","Volume - thousand barrels","2,476.93",""
"2005M10","Ireland","Imports","Average price - USD per barrel","60.33",""
